abstract_id,category,abstract,sentence_id
24804699,objective,Low HDL cholesterol ( HDL-C ) and small HDL particle size may directly promote hyperglycemia .,0
24768161,methods,"Internalizing/externalizing problems were assessed during adolescence with the Behavior Assessment System for Children , Second Edition .",3
25607833,results,"The PE therapy and EMDR therapy showed no difference in any of the outcomes and no difference in participant dropout ( @ % in PE and @ % in EMDR , P = @ ) .",17
25573272,background,Female pattern hair loss is a frequent and distressing condition .,0
25248418,background,A randomized controlled trial showed that patients with grade III or IV internal hemorrhoids had similar symptomatic relief of symptoms up to @ months following dearterialization with mucopexy or hemorrhoidectomy albeit with less postoperative pain after the former .,0
25833777,methods,"Plasma glucose , insulin , and total ghrelin were evaluated postprandially ( @-@ min ) .",4
24390828,conclusions,"But , since L@ PVBs are relatively new , not much is known about their complication profile .",15
25560821,conclusions,"Data presented here suggest that a @-week weight loss intervention , which incorporates S and NS meal replacement products , is associated with clinically significant weight loss and improvements in several parameters of cardiometabolic risk and unchanged physical function and strength .",11
25301344,results,"In three patients with polytrauma and SIRS , great interindividual and intraindividual differences in extravascular volume expansion , i.e. cumulative body fluid retention @ L and changes in renal function , were recorded .",13
24650849,methods,A @ mAs tube current with @ kVp tube voltage was used with Group A and a @ mAs tube current with @ kVp tube voltage with Group B. Intended end radiation exposure was @ % less than that of the control group .,10
25791056,background,Incubators are the gold standard for long-term support and have been adopted successfully in many countries .,1
24377964,methods,Motion capture was used to track the movement of the head with respect to the sternum during equipment removal .,7
24631162,conclusions,The superiority of sirolimus-eluting stents compared with zotarolimus-eluting stents at @-year follow-up was lost after @ years .,15
24478129,objective,Some studies have shown that there was a correlation between low-grade inflammation as C-reactive protein ( CRP ) and HP infection .,1
25499006,results,"Emergency department blood transfusion occurred in @ % of patients , with an average transfused volume of @ L ( SD = @ L ) .",8
24336297,methods,"A total of @ diabetic patients with treatment-nave , clinically significant macular edema were included in this study and randomized to two equal groups .",2
24525553,results,"Conventional CRT , BV-Endo , and MSP were then performed ( MSP-@ via two epicardial leads and MSP-@ via a single-quadripolar lead ) .",5
24463669,objective,To evaluate whether nitrofurantoin prophylaxis prevents postoperative urinary tract infection ( UTI ) in patients receiving transurethral catheterization after pelvic reconstructive surgery .,0
25515276,methods,Daily compliance was objectively measured in both groups .,4
24268105,results,"The risk of death or stroke was significantly lower in the medical management group than in the interventional therapy group ( hazard ratio @ , @ % CI @-@ ) .",10
24708747,methods,"Interviews will be conducted with the physiotherapists , patients and any interpreters present to explore their views of using the Option Grid .",13
24517252,results,"SVR@ rates in Arms A , B , C , D and E were @ % , @ % , @ % , @ % and @ % , respectively , in the overall population ; @ % , @ % , @ % , @ % and @ % in G@a-infected patients , @ % , @ % , @ % , @ % and @ % in G@b-infected patients and @ % , @ % , @ % , @ % and @ % in G@-infected patients .",5
25964246,results,"Luminal subtypes seemed to derive less benefit from RT ( luminal A hazard ratio -LSB- HR -RSB- , @ ; luminal B HR , @ ) than high-risk subtypes ( HR , @ ) ; however , the overall subtype-treatment interaction term was not significant ( P = @ ) .",5
24417602,methods,They were randomly assigned to complete either an OPPI cultivating optimism or a control condition writing about daily activities for @ weeks .,5
25127405,background,Subsequent effects of NRT on the children of treated mothers are unknown because no trials have investigated the effect of gestational NRT use beyond birth .,2
24908097,results,"Regression of PEV was achieved in @ patients of the propranolol group at a median time of three months ( range @-@ months ) , and no EV recurrence was found at the end of follow-up for two years .",7
25085960,results,"Over the next @ years , follow-up costs were higher with DES-PCI as a result of more frequent hospitalizations , revascularization procedures , and higher medication costs .",6
24957950,methods,"A single-center , randomized , controlled , open-label , parallel group trial from October @ to April @ .",1
25438232,results,The association of RHR with MCEs and cardiovascular mortality was not dependent on atrial fibrillation status ( both p@ @ for interaction ) .,7
26271059,methods,This study examined high-risk ACS patients who were treated with aspirin or aspirin plus clopidogrel and who were randomized to apixaban @ mg twice daily or placebo .,2
25701273,methods,Recruitment to the study was done by telephone ; women were eligible if they had not had mammography in the past @ years and did not have a personal or strong family history of breast cancer .,4
25490004,conclusions,Platinum-sensitivity status may no longer be strongly associated with PFS or OS in at least one multivariate model .,10
24347034,methods,"With the approval of our University ethics committee and informed consent , @ adult patients undergoing open retropubic prostatectomy were enrolled .",2
24293773,methods,"Polysomnography , psychomotor vigilance tests ( PVT ) , the number back test , several other tests of cognitive performance , and questionnaires were evaluated .",8
24245543,methods,"The primary end point was the left ventricular end-systolic volume index ( LVESVI ) at @ months , as assessed with the use of a Wilcoxon rank-sum test in which deaths were categorized below the lowest LVESVI rank .",3
24499010,conclusions,"In mechanically ventilated patients undergoing FB , AEP monitoring resulted in less variation in AAI , HR , and MAP , and a higher percentage of time at the sedation target than RSS monitoring .",10
25657183,methods,Ischemic stroke subtype was categorized by the Oxfordshire Community Stroke Project classification .,3
24596084,background,"The study aim was , for the first time , to conduct a multicenter randomized controlled trial to evaluate the effect of tonsillectomy in patients with IgA nephropathy ( IgAN ) .",0
25385207,results,Nurse care managers were found to be important team members in working with patients and their physicians on care plan design and execution .,9
25064627,results,Follow-up was available for @ syndromic children .,10
24742126,methods,"Secondary outcomes include , physical activity levels , sedentary behaviour , joint pain , and quality of life .",7
24974996,methods,"To identify common barriers to compliance with recommendations concerning elastic wear , semistructured interviews were carried out with @ adolescent orthodontic patients wearing intraoral elastics full time .",4
